reviewerID,asin,reviewerName,helpful,reviewText,Rating,summary,reviewTime,review_length
A1CMD08Z49PGKQ,B00G5K3B46,"okiedan ""Pro Bono Publico""","[3, 4]",updatestopped working within monthscan longer recommend productthere lot usb lightning adapters market original equipment comes lightning adapter products buy onefirst foremost quality product strong cables plugs comes well packaged clear instructions light workssecondly addition light pure genius often pick ipad air see charged morefirst plug powered usb port blue light comes saying go ahead charging ready insert lightning cable changes red come back later see returned solid blue device ready go 100 chargedi use book like case mine ports etcare easy get lay book case waitdo know anyone else thought yet regardless zeetron worthy addition cablesi provided free sample product understanding would write honest review,1,"NO!!  Convenience=A+, Form and function=A+, speed is fantastic and the color aspect is why you want it.","12 15, 2013",105.0
A37NVT9WIAK05C,B0092QSQEK,zzooioozz,"[0, 0]",thick protective need patient let fully dry really work mine set without bubble happy next day micro bubbles bother heck use phone every hour patient wait days goes awayvery protective save dropping phone use bumper case dropped phone 5 times survived without scratch,4,Very Thick and protective.,"01 16, 2013",43.0
A3SRDVCD2ATIIS,B003VQS47Q,Voltaire,"[0, 0]",cable received looks different lg cable came lg phone cannot attest whether oem generic workeditwife called said phone discharging using cable trip paris sure enough cable longer working got two weeks,2,Works,"12 9, 2012",31.0
A3HQIM5N6YBGKX,B00BZD6QCW,Dan Buckley,"[0, 1]",used limeade recharge galaxy s3 s4 time also used recharge galaxy tab 2 well sons ipod times recent camping trip added flashlight helped night well five stars,5,Tons of power!,"06 26, 2013",27.0
A2O1T06CBH02K5,B00607JBNO,E. Paredes,"[0, 1]",kept phone one two month great phone many things phone best smart phone ever really love phone samsung really good job phone would definitely suggest get,4,Great Phone,"09 19, 2013",26.0
A9DKSIPSB37PJ,B00BUUBCCE,CPTJOHNC,"[0, 0]",note two different styles chargers pack may love one hate depending setup vehicle said work well main vehicle 2010 prius two charging ports works locations likewise work cars though depending port pros consthe one thing isnt always stellar pay attention port cables plugged youre charging tablet one higher output power smart phone either seems work fine price getting serious bargain versus buying either one separately,4,"convenient, and priced right","07 29, 2013",65.0
A8CZQM9DB1NQJ,B004CLYJ2I,P. Firth,"[0, 0]",good experience productfor year worked extremely well droid x worked great first got samsung galaxy s3 recently started die minutes use time start unit also getting extremely hot seem earlier clearly something electronic failed connects immediately cold minutes click gone completely unusable point since call would lost least cause major driving distraction used prius navigation handy aux imput inside center console device perfect since allowed charge phone play excellent stereo system put mic others could hear well antifeedback worked well people could hear clearly would try another one im really concerned whether survive internal car temps florida summerpros good sound excellent call handlingcons failed year cannot pair one phone instructions never got work,3,Worked great for about a year,"11 7, 2012",113.0
A15OSNXG6S0YEN,B002D4IHYM,Sharon Russell,"[0, 0]",wanted try product would something able charge two different devices without relying electrical outlet imp70d charge hp touchpad reasonable amount time charged separately iphone 4 iphone 4 charged 2 hours separate charging sessions best thing product charge touchpad iphone without relying electrical outlet electrical outlet available charging products travelingit takes imp70d charge hp touchpad understand takes longer due fact touchpad much higher mah iphone 4overall really like product using lot future,4,I like this handy product!,"09 19, 2012",71.0
AF0GBKMH1FLFH,B00ATUHDDI,Evangelia K,"[0, 0]",love charger great length works fine price awesome delivered great amount time would recommend product anyone,5,Love it!!,"05 17, 2013",16.0
A1IGAU12XCXTC9,B00DPIKE3M,shardae,"[0, 0]",bought relative said works great also one backup good product love samsung,5,gift,"03 20, 2014",12.0
A2SNHNNHXZRMAC,B009KA79BO,Robert,"[0, 0]",havent receive item yet ordered past pretty good price dont last long time change one lasted 6 months 099 cares def worth buying bunch price def recommend everybody,4,good price,"10 1, 2013",28.0
A18MB7TP1W0G9Q,B00IO8NI0Y,"jrh7675 ""Jim""","[0, 0]",originally bought maxboost holster kickstand adura maxboost took two hands get phone holster ordered replacement works much better one handed thing lacking aduro kickstand holster casesleeve works great complete locking notches help keeping open closedi hoping use kickstand holster taking 34selfies34 auto timed pictures whatever others maybe ill look right im happy whole holster concept worksbtw rotate required galaxy s5 since big sit holster vertical would get way rotated horizontal good,4,Lacks just one feature!,"05 23, 2014",71.0
A2IJHCE1IUTF8F,B008PI981Q,kk,"[0, 0]",mom galaxy nexus horrible time wi finding charger actually works figured didnt work droids family doesnt need extra charger anyways well surprise actually worked phoneupdate cord doesnt work 3rd use quit working im upset pissed please dont buy cord,1,Great product well I thought it was,"06 24, 2013",39.0
A2M775WAM2DXTD,B00507HY70,John,"[0, 0]",good quality bumper purchased friend works good oem apple bumpers happy,4,Works good,"05 22, 2013",11.0
A2E9505LN4MM0W,B00BSHOLUE,Don Cagle,"[0, 2]",case fits good wonted good pricecame mail good shape reason gave three star shipping way time said would arrive latestdidnt like thatbut pleased itembut make think ordering amazon first time order phone case november 2013 abd still dont gave,3,good case but!,"02 1, 2014",39.0
A506HOOCVL8GW,B0055PTUE2,"J. Kurz ""J. Q. Public""","[1, 1]",bought give christmas gifts work im keeping one especially like pocket clip opposed minilanyard holethese nice shiny black chrome go well togetherthe usefulness work well iphone tablet might even drawings tablet one thesethese nice weight well like aluminum ones ive used,5,Tiny.  Shiny.  Works like a charm.  Pocket clip.,"12 8, 2012",41.0
A27DYJ71YJ1LFV,B0047EP8IY,Scott R. Hirschman,"[0, 0]",didnt buy amazon came packaged evo4g funny looked various stores others never thought looking amazon itthis first cell phone ever owned came sort adapter thought greatest thingwith devise charge evo 4g shelf usb cable also use charge amazon kindle keyboard fire matter even use charge bayer usb diabetes meterit stylish look shinny plastic htc logo best big clunky gob plastic takes 1 12 even worse 2 electrical outlets plug stripthe description says travel adapter suppose use home time great adapter sure use mine every single day,5,"I love this adapter, it is perfect in so many ways.","12 18, 2011",86.0
A2IC7D1GD4217,B004IPAC10,"Not_Computer_Dummy ""XD""","[1, 4]",overall os ok however major complaints dissatisfaction bluetooth feature1 bluetooth feature support pairing devicephone computer wth even 2008 window mobile phone support it2 bluetooth feature support pair compatible headset3 compatible headset list short kensington headset work newer motorola headset wthi guess windows mobiles compatibility still better webos bt transfer useful tool let feature slip away also confirmed palm tech support true palm pre 2 alsoupdate ok also found cannot delete downloaded transfer file device use usb cable connect computer delete file window explorer anything similar go proper file directory delete file wth even bb windows mobile 5 6 back 2007 palm betterupdate 2 somehow hotspot didnt work anymore thing hadnt done hardresting backup menu stated data backup automatically every day took really however wrong hard reset per vz representative instructed yes got hotspot working however data backed talking contact info even memo txt phone becomes responsive sometimes freeze hard reset horribleupdate 3 using phone 6 months realize battery life starts give light phone internet user may get online 1530 min talk 3045 min per day battery last 812 hours sometimes even less new least 12 18 hoursupdate 4 7th month experience phone become laggy even temporary freeze randomly message many cards open become frequent restart phone every time another thing think bug receiving cjk txt messages first phone doesnt support cjk chinese japanes korean language txt meg however view cjk web site problem anyway main problem cjk txt message reviewed phone randomly restart delete cjk message restarting problem cured,2,"No BlueTooth file transfer,  and cannot delete files w/o connecting to computer, and auto backup doesn't work","06 10, 2011",249.0
AIG8W8CWOFXST,B007TO220Q,Vin,"[0, 1]",item light weight supposed believe paid 150 dollars including shipping worth purchase,4,Charger,"12 27, 2012",12.0
A3AJCWO09AZNO9,B003TRCTB4,Judy,"[0, 0]",husbands truck day arrived evidently maybe ill see sometimeso far ive written reviews loved,5,CHARGER,"03 9, 2013",14.0
A2R5B4597KYAOE,B005A0O8PI,Shea,"[0, 0]",works kindawhen used itit sometimes work plugged 2 electronics bought 2 thing sometimes would charge 2 electronics sometimes 1,3,Kinda works!!,"11 4, 2013",19.0
AHJMYLLHJ29GK,B0054I9L1M,Brooke,"[0, 0]",rubber didnt fit well expected fast shipping case wasnt durable didnt fit properly,2,Its okay.,"07 15, 2013",13.0
